29
40
32
22
9
8
13
17
22
10
9
11
14
10
9
9
8
10
10
17
9
8
10
11
13
13
9
11
11
12
10
10
9
8
8
10
8
10
9
11
10
10
9
9
9
10
10
9
11
9
12
10
12
10
11
13
16
22
19
27
26
89
95
308
47
71
43
39
39
34
67
32
15
83
17
108
43
80
100
63
25
71
142
92
100
223
156
105
98
87
115
168
148
112
120
144
123
211
130
271
178
222
148
381
236
153
455
215
359
348
267
235
80
367
59
8
249
382
276
386
169
374
339
188
383
243
67
228
296
244
245
90
500
369
208
263
240
446
242
229
219
234
312
231
432
408
135
41
194
53
194
213
347
208
156
357
178
40
158
129
136
287
206
49
208
214
70
423
